id,gtfs_route_id,journey_ref,start_time,end_time,gtfs_route__date,gtfs_route__line_ref,gtfs_route__operator_ref,gtfs_route__route_short_name,gtfs_route__route_long_name,gtfs_route__route_mkt,gtfs_route__route_direction,gtfs_route__route_alternative,gtfs_route__agency_name,gtfs_route__route_type,makat_input
144508997,8944801,35899125_170526,2026-05-18T08:50:00+00:00,2026-05-18T09:33:28+00:00,2026-05-18,23399,15,6,מסוף עתידים-תל אביב יפו<->ת. רכבת אוניברסיטה/הורדה-תל אביב יפו-1#,22006,1,#,מטרופולין,3,22006
144560212,8944858,35899532_170526,2026-05-18T09:15:00+00:00,2026-05-18T10:03:59+00:00,2026-05-18,24047,15,6א,ת. רכבת אוניברסיטה/איסוף-תל אביב יפו<->מסוף עתידים-תל אביב יפו-21,22006,2,1,מטרופולין,3,22006
144573665,8941027,35899280_170526,2026-05-18T09:20:00+00:00,2026-05-18T10:08:23+00:00,2026-05-18,2265,15,6א,מסוף עתידים-תל אביב יפו<->ת. רכבת אוניברסיטה/הורדה-תל אביב יפו-11,22006,1,1,מטרופולין,3,22006
144511641,8944802,35941040_170526,2026-05-18T09:45:00+00:00,2026-05-18T10:28:59+00:00,2026-05-18,23400,15,6,ת. רכבת אוניברסיטה/איסוף-תל אביב יפו<->מסוף עתידים-תל אביב יפו-2#,22006,2,#,מטרופולין,3,22006
144512586,8944801,35899115_170526,2026-05-18T09:50:00+00:00,2026-05-18T10:33:28+00:00,2026-05-18,23399,15,6,מסוף עתידים-תל אביב יפו<->ת. רכבת אוניברסיטה/הורדה-תל אביב יפו-1#,22006,1,#,מטרופולין,3,22006
144575061,8941027,35899278_170526,2026-05-18T10:20:00+00:00,2026-05-18T11:08:23+00:00,2026-05-18,2265,15,6א,מסוף עתידים-תל אביב יפו<->ת. רכבת אוניברסיטה/הורדה-תל אביב יפו-11,22006,1,1,מטרופולין,3,22006
144518370,8944802,35941052_170526,2026-05-18T10:45:00+00:00,2026-05-18T11:28:59+00:00,2026-05-18,23400,15,6,ת. רכבת אוניברסיטה/איסוף-תל אביב יפו<->מסוף עתידים-תל אביב יפו-2#,22006,2,#,מטרופולין,3,22006
144518368,8944801,35899132_170526,2026-05-18T10:50:00+00:00,2026-05-18T11:33:28+00:00,2026-05-18,23399,15,6,מסוף עתידים-תל אביב יפו<->ת. רכבת אוניברסיטה/הורדה-תל אביב יפו-1#,22006,1,#,מטרופולין,3,22006
144514388,8944858,35899524_170526,2026-05-18T11:15:00+00:00,2026-05-18T12:03:59+00:00,2026-05-18,24047,15,6א,ת. רכבת אוניברסיטה/איסוף-תל אביב יפו<->מסוף עתידים-תל אביב יפו-21,22006,2,1,מטרופולין,3,22006
144512760,8944802,35941049_170526,2026-05-18T11:45:00+00:00,2026-05-18T12:28:59+00:00,2026-05-18,23400,15,6,ת. רכבת אוניברסיטה/איסוף-תל אביב יפו<->מסוף עתידים-תל אביב יפו-2#,22006,2,#,מטרופולין,3,22006
144511636,8944801,35899116_170526,2026-05-18T11:50:00+00:00,2026-05-18T12:33:28+00:00,2026-05-18,23399,15,6,מסוף עתידים-תל אביב יפו<->ת. רכבת אוניברסיטה/הורדה-תל אביב יפו-1#,22006,1,#,מטרופולין,3,22006
144575060,8941027,35899277_170526,2026-05-18T12:20:00+00:00,2026-05-18T13:08:23+00:00,2026-05-18,2265,15,6א,מסוף עתידים-תל אביב יפו<->ת. רכבת אוניברסיטה/הורדה-תל אביב יפו-11,22006,1,1,מטרופולין,3,22006
144515770,8944801,585013033_170526,2026-05-18T12:50:00+00:00,2026-05-18T13:33:28+00:00,2026-05-18,23399,15,6,מסוף עתידים-תל אביב יפו<->ת. רכבת אוניברסיטה/הורדה-תל אביב יפו-1#,22006,1,#,מטרופולין,3,22006
144512909,8944858,35899521_170526,2026-05-18T13:05:00+00:00,2026-05-18T13:53:59+00:00,2026-05-18,24047,15,6א,ת. רכבת אוניברסיטה/איסוף-תל אביב יפו<->מסוף עתידים-תל אביב יפו-21,22006,2,1,מטרופולין,3,22006
144511643,8944802,585013063_170526,2026-05-18T13:35:00+00:00,2026-05-18T14:18:59+00:00,2026-05-18,23400,15,6,ת. רכבת אוניברסיטה/איסוף-תל אביב יפו<->מסוף עתידים-תל אביב יפו-2#,22006,2,#,מטרופולין,3,22006
144514389,8944858,35899525_170526,2026-05-18T14:05:00+00:00,2026-05-18T14:53:59+00:00,2026-05-18,24047,15,6א,ת. רכבת אוניברסיטה/איסוף-תל אביב יפו<->מסוף עתידים-תל אביב יפו-21,22006,2,1,מטרופולין,3,22006
144511642,8944802,35941050_170526,2026-05-18T14:25:00+00:00,2026-05-18T15:08:59+00:00,2026-05-18,23400,15,6,ת. רכבת אוניברסיטה/איסוף-תל אביב יפו<->מסוף עתידים-תל אביב יפו-2#,22006,2,#,מטרופולין,3,22006
144515491,8944802,35941046_170526,2026-05-18T14:45:00+00:00,2026-05-18T15:28:59+00:00,2026-05-18,23400,15,6,ת. רכבת אוניברסיטה/איסוף-תל אביב יפו<->מסוף עתידים-תל אביב יפו-2#,22006,2,#,מטרופולין,3,22006
144518369,8944801,585013035_170526,2026-05-18T14:50:00+00:00,2026-05-18T15:33:28+00:00,2026-05-18,23399,15,6,מסוף עתידים-תל אביב יפו<->ת. רכבת אוניברסיטה/הורדה-תל אביב יפו-1#,22006,1,#,מטרופולין,3,22006
144573666,8941027,35899281_170526,2026-05-18T15:20:00+00:00,2026-05-18T16:08:23+00:00,2026-05-18,2265,15,6א,מסוף עתידים-תל אביב יפו<->ת. רכבת אוניברסיטה/הורדה-תל אביב יפו-11,22006,1,1,מטרופולין,3,22006
144512587,8944801,35899139_170526,2026-05-18T15:40:00+00:00,2026-05-18T16:23:28+00:00,2026-05-18,23399,15,6,מסוף עתידים-תל אביב יפו<->ת. רכבת אוניברסיטה/הורדה-תל אביב יפו-1#,22006,1,#,מטרופולין,3,22006
144511638,8944802,35941031_170526,2026-05-18T15:45:00+00:00,2026-05-18T16:28:59+00:00,2026-05-18,23400,15,6,ת. רכבת אוניברסיטה/איסוף-תל אביב יפו<->מסוף עתידים-תל אביב יפו-2#,22006,2,#,מטרופולין,3,22006
144511639,8944802,35941033_170526,2026-05-18T16:25:00+00:00,2026-05-18T17:08:59+00:00,2026-05-18,23400,15,6,ת. רכבת אוניברסיטה/איסוף-תל אביב יפו<->מסוף עתידים-תל אביב יפו-2#,22006,2,#,מטרופולין,3,22006
144511637,8944801,35899130_170526,2026-05-18T16:40:00+00:00,2026-05-18T17:23:28+00:00,2026-05-18,23399,15,6,מסוף עתידים-תל אביב יפו<->ת. רכבת אוניברסיטה/הורדה-תל אביב יפו-1#,22006,1,#,מטרופולין,3,22006
144574624,8941027,35899282_170526,2026-05-18T17:20:00+00:00,2026-05-18T18:08:23+00:00,2026-05-18,2265,15,6א,מסוף עתידים-תל אביב יפו<->ת. רכבת אוניברסיטה/הורדה-תל אביב יפו-11,22006,1,1,מטרופולין,3,22006
144560008,8944802,35941037_170526,2026-05-18T17:25:00+00:00,2026-05-18T18:08:59+00:00,2026-05-18,23400,15,6,ת. רכבת אוניברסיטה/איסוף-תל אביב יפו<->מסוף עתידים-תל אביב יפו-2#,22006,2,#,מטרופולין,3,22006
144512910,8944858,35899522_170526,2026-05-18T18:15:00+00:00,2026-05-18T19:03:59+00:00,2026-05-18,24047,15,6א,ת. רכבת אוניברסיטה/איסוף-תל אביב יפו<->מסוף עתידים-תל אביב יפו-21,22006,2,1,מטרופולין,3,22006
144508998,8944801,35899127_170526,2026-05-18T18:40:00+00:00,2026-05-18T19:23:28+00:00,2026-05-18,23399,15,6,מסוף עתידים-תל אביב יפו<->ת. רכבת אוניברסיטה/הורדה-תל אביב יפו-1#,22006,1,#,מטרופולין,3,22006
144574623,8941027,35899274_170526,2026-05-18T19:10:00+00:00,2026-05-18T19:58:23+00:00,2026-05-18,2265,15,6א,מסוף עתידים-תל אביב יפו<->ת. רכבת אוניברסיטה/הורדה-תל אביב יפו-11,22006,1,1,מטרופולין,3,22006
144516125,8944858,35899518_170526,2026-05-18T19:15:00+00:00,2026-05-18T20:03:59+00:00,2026-05-18,24047,15,6א,ת. רכבת אוניברסיטה/איסוף-תל אביב יפו<->מסוף עתידים-תל אביב יפו-21,22006,2,1,מטרופולין,3,22006
144512598,8944802,35941038_170526,2026-05-18T19:45:00+00:00,2026-05-18T20:28:59+00:00,2026-05-18,23400,15,6,ת. רכבת אוניברסיטה/איסוף-תל אביב יפו<->מסוף עתידים-תל אביב יפו-2#,22006,2,#,מטרופולין,3,22006
144655720,8951216,35899113_180526,2026-05-19T02:00:00+00:00,2026-05-19T02:43:28+00:00,2026-05-19,23399,15,6,מסוף עתידים-תל אביב יפו<->ת. רכבת אוניברסיטה/הורדה-תל אביב יפו-1#,22006,1,#,מטרופולין,3,22006
144661018,8951217,35941035_180526,2026-05-19T02:15:00+00:00,2026-05-19T02:58:59+00:00,2026-05-19,23400,15,6,ת. רכבת אוניברסיטה/איסוף-תל אביב יפו<->מסוף עתידים-תל אביב יפו-2#,22006,2,#,מטרופולין,3,22006
144655651,8951216,35899137_180526,2026-05-19T02:30:00+00:00,2026-05-19T03:13:28+00:00,2026-05-19,23399,15,6,מסוף עתידים-תל אביב יפו<->ת. רכבת אוניברסיטה/הורדה-תל אביב יפו-1#,22006,1,#,מטרופולין,3,22006
144666674,8951217,35941044_180526,2026-05-19T02:45:00+00:00,2026-05-19T03:28:59+00:00,2026-05-19,23400,15,6,ת. רכבת אוניברסיטה/איסוף-תל אביב יפו<->מסוף עתידים-תל אביב יפו-2#,22006,2,#,מטרופולין,3,22006
144655648,8951216,35899128_180526,2026-05-19T02:50:00+00:00,2026-05-19T03:33:28+00:00,2026-05-19,23399,15,6,מסוף עתידים-תל אביב יפו<->ת. רכבת אוניברסיטה/הורדה-תל אביב יפו-1#,22006,1,#,מטרופולין,3,22006
144657239,8951273,35899519_180526,2026-05-19T03:05:00+00:00,2026-05-19T03:53:59+00:00,2026-05-19,24047,15,6א,ת. רכבת אוניברסיטה/איסוף-תל אביב יפו<->מסוף עתידים-תל אביב יפו-21,22006,2,1,מטרופולין,3,22006
144721180,8947447,35899279_180526,2026-05-19T03:10:00+00:00,2026-05-19T03:58:23+00:00,2026-05-19,2265,15,6א,מסוף עתידים-תל אביב יפו<->ת. רכבת אוניברסיטה/הורדה-תל אביב יפו-11,22006,1,1,מטרופולין,3,22006
144703944,8951217,35941048_180526,2026-05-19T03:25:00+00:00,2026-05-19T04:08:59+00:00,2026-05-19,23400,15,6,ת. רכבת אוניברסיטה/איסוף-תל אביב יפו<->מסוף עתידים-תל אביב יפו-2#,22006,2,#,מטרופולין,3,22006
144666673,8951216,35899123_180526,2026-05-19T03:30:00+00:00,2026-05-19T04:13:28+00:00,2026-05-19,23399,15,6,מסוף עתידים-תל אביב יפו<->ת. רכבת אוניברסיטה/הורדה-תל אביב יפו-1#,22006,1,#,מטרופולין,3,22006
144703945,8951217,35941053_180526,2026-05-19T03:45:00+00:00,2026-05-19T04:28:59+00:00,2026-05-19,23400,15,6,ת. רכבת אוניברסיטה/איסוף-תל אביב יפו<->מסוף עתידים-תל אביב יפו-2#,22006,2,#,מטרופולין,3,22006
144703940,8951216,35899131_180526,2026-05-19T03:50:00+00:00,2026-05-19T04:33:28+00:00,2026-05-19,23399,15,6,מסוף עתידים-תל אביב יפו<->ת. רכבת אוניברסיטה/הורדה-תל אביב יפו-1#,22006,1,#,מטרופולין,3,22006
144658737,8951273,585173095_180526,2026-05-19T04:15:00+00:00,2026-05-19T05:03:59+00:00,2026-05-19,24047,15,6א,ת. רכבת אוניברסיטה/איסוף-תל אביב יפו<->מסוף עתידים-תל אביב יפו-21,22006,2,1,מטרופולין,3,22006
144721182,8947447,463777_180526,2026-05-19T04:20:00+00:00,2026-05-19T05:08:23+00:00,2026-05-19,2265,15,6א,מסוף עתידים-תל אביב יפו<->ת. רכבת אוניברסיטה/הורדה-תל אביב יפו-11,22006,1,1,מטרופולין,3,22006
144703942,8951217,35941036_180526,2026-05-19T04:45:00+00:00,2026-05-19T05:28:59+00:00,2026-05-19,23400,15,6,ת. רכבת אוניברסיטה/איסוף-תל אביב יפו<->מסוף עתידים-תל אביב יפו-2#,22006,2,#,מטרופולין,3,22006
144657456,8951216,35899121_180526,2026-05-19T04:50:00+00:00,2026-05-19T05:33:28+00:00,2026-05-19,23399,15,6,מסוף עתידים-תל אביב יפו<->ת. רכבת אוניברסיטה/הורדה-תל אביב יפו-1#,22006,1,#,מטרופולין,3,22006
144658738,8951273,585173096_180526,2026-05-19T05:15:00+00:00,2026-05-19T06:03:59+00:00,2026-05-19,24047,15,6א,ת. רכבת אוניברסיטה/איסוף-תל אביב יפו<->מסוף עתידים-תל אביב יפו-21,22006,2,1,מטרופולין,3,22006
144723389,8947447,585173087_180526,2026-05-19T05:20:00+00:00,2026-05-19T06:08:23+00:00,2026-05-19,2265,15,6א,מסוף עתידים-תל אביב יפו<->ת. רכבת אוניברסיטה/הורדה-תל אביב יפו-11,22006,1,1,מטרופולין,3,22006
144703946,8951217,35941054_180526,2026-05-19T05:45:00+00:00,2026-05-19T06:28:59+00:00,2026-05-19,23400,15,6,ת. רכבת אוניברסיטה/איסוף-תל אביב יפו<->מסוף עתידים-תל אביב יפו-2#,22006,2,#,מטרופולין,3,22006
144660989,8951216,35899124_180526,2026-05-19T05:50:00+00:00,2026-05-19T06:33:28+00:00,2026-05-19,23399,15,6,מסוף עתידים-תל אביב יפו<->ת. רכבת אוניברסיטה/הורדה-תל אביב יפו-1#,22006,1,#,מטרופולין,3,22006
144656846,8951273,35899523_180526,2026-05-19T06:15:00+00:00,2026-05-19T07:03:59+00:00,2026-05-19,24047,15,6א,ת. רכבת אוניברסיטה/איסוף-תל אביב יפו<->מסוף עתידים-תל אביב יפו-21,22006,2,1,מטרופולין,3,22006
144721179,8947447,35899275_180526,2026-05-19T06:20:00+00:00,2026-05-19T07:08:23+00:00,2026-05-19,2265,15,6א,מסוף עתידים-תל אביב יפו<->ת. רכבת אוניברסיטה/הורדה-תל אביב יפו-11,22006,1,1,מטרופולין,3,22006
144657501,8951217,35941039_180526,2026-05-19T06:45:00+00:00,2026-05-19T07:28:59+00:00,2026-05-19,23400,15,6,ת. רכבת אוניברסיטה/איסוף-תל אביב יפו<->מסוף עתידים-תל אביב יפו-2#,22006,2,#,מטרופולין,3,22006
144653669,8951216,35899114_180526,2026-05-19T06:50:00+00:00,2026-05-19T07:33:28+00:00,2026-05-19,23399,15,6,מסוף עתידים-תל אביב יפו<->ת. רכבת אוניברסיטה/הורדה-תל אביב יפו-1#,22006,1,#,מטרופולין,3,22006
144655102,8951273,35899526_180526,2026-05-19T07:15:00+00:00,2026-05-19T08:03:59+00:00,2026-05-19,24047,15,6א,ת. רכבת אוניברסיטה/איסוף-תל אביב יפו<->מסוף עתידים-תל אביב יפו-21,22006,2,1,מטרופולין,3,22006
144715583,8947447,35899283_180526,2026-05-19T07:20:00+00:00,2026-05-19T08:08:23+00:00,2026-05-19,2265,15,6א,מסוף עתידים-תל אביב יפו<->ת. רכבת אוניברסיטה/הורדה-תל אביב יפו-11,22006,1,1,מטרופולין,3,22006
144657502,8951217,35941045_180526,2026-05-19T07:45:00+00:00,2026-05-19T08:28:59+00:00,2026-05-19,23400,15,6,ת. רכבת אוניברסיטה/איסוף-תל אביב יפו<->מסוף עתידים-תל אביב יפו-2#,22006,2,#,מטרופולין,3,22006
144655722,8951216,35899133_180526,2026-05-19T07:50:00+00:00,2026-05-19T08:33:28+00:00,2026-05-19,23399,15,6,מסוף עתידים-תל אביב יפו<->ת. רכבת אוניברסיטה/הורדה-תל אביב יפו-1#,22006,1,#,מטרופולין,3,22006
144655098,8951273,35899520_180526,2026-05-19T08:15:00+00:00,2026-05-19T09:03:59+00:00,2026-05-19,24047,15,6א,ת. רכבת אוניברסיטה/איסוף-תל אביב יפו<->מסוף עתידים-תל אביב יפו-21,22006,2,1,מטרופולין,3,22006
144723387,8947447,35899272_180526,2026-05-19T08:20:00+00:00,2026-05-19T09:08:23+00:00,2026-05-19,2265,15,6א,מסוף עתידים-תל אביב יפו<->ת. רכבת אוניברסיטה/הורדה-תל אביב יפו-11,22006,1,1,מטרופולין,3,22006
144662929,8951217,35941055_180526,2026-05-19T08:45:00+00:00,2026-05-19T09:28:59+00:00,2026-05-19,23400,15,6,ת. רכבת אוניברסיטה/איסוף-תל אביב יפו<->מסוף עתידים-תל אביב יפו-2#,22006,2,#,מטרופולין,3,22006
144657459,8951216,35899125_180526,2026-05-19T08:50:00+00:00,2026-05-19T09:33:28+00:00,2026-05-19,23399,15,6,מסוף עתידים-תל אביב יפו<->ת. רכבת אוניברסיטה/הורדה-תל אביב יפו-1#,22006,1,#,מטרופולין,3,22006
144658734,8951273,35899532_180526,2026-05-19T09:15:00+00:00,2026-05-19T10:03:59+00:00,2026-05-19,24047,15,6א,ת. רכבת אוניברסיטה/איסוף-תל אביב יפו<->מסוף עתידים-תל אביב יפו-21,22006,2,1,מטרופולין,3,22006
144721046,8947447,35899280_180526,2026-05-19T09:20:00+00:00,2026-05-19T10:08:23+00:00,2026-05-19,2265,15,6א,מסוף עתידים-תל אביב יפו<->ת. רכבת אוניברסיטה/הורדה-תל אביב יפו-11,22006,1,1,מטרופולין,3,22006
144653690,8951217,35941040_180526,2026-05-19T09:45:00+00:00,2026-05-19T10:28:59+00:00,2026-05-19,23400,15,6,ת. רכבת אוניברסיטה/איסוף-תל אביב יפו<->מסוף עתידים-תל אביב יפו-2#,22006,2,#,מטרופולין,3,22006
144703938,8951216,35899115_180526,2026-05-19T09:50:00+00:00,2026-05-19T10:33:28+00:00,2026-05-19,23399,15,6,מסוף עתידים-תל אביב יפו<->ת. רכבת אוניברסיטה/הורדה-תל אביב יפו-1#,22006,1,#,מטרופולין,3,22006
144723388,8947447,35899278_180526,2026-05-19T10:20:00+00:00,2026-05-19T11:08:23+00:00,2026-05-19,2265,15,6א,מסוף עתידים-תל אביב יפו<->ת. רכבת אוניברסיטה/הורדה-תל אביב יפו-11,22006,1,1,מטרופולין,3,22006
144661025,8951217,35941052_180526,2026-05-19T10:45:00+00:00,2026-05-19T11:28:59+00:00,2026-05-19,23400,15,6,ת. רכבת אוניברסיטה/איסוף-תל אביב יפו<->מסוף עתידים-תל אביב יפו-2#,22006,2,#,מטרופולין,3,22006
144657460,8951216,35899132_180526,2026-05-19T10:50:00+00:00,2026-05-19T11:33:28+00:00,2026-05-19,23399,15,6,מסוף עתידים-תל אביב יפו<->ת. רכבת אוניברסיטה/הורדה-תל אביב יפו-1#,22006,1,#,מטרופולין,3,22006
144658733,8951273,35899524_180526,2026-05-19T11:15:00+00:00,2026-05-19T12:03:59+00:00,2026-05-19,24047,15,6א,ת. רכבת אוניברסיטה/איסוף-תל אביב יפו<->מסוף עתידים-תל אביב יפו-21,22006,2,1,מטרופולין,3,22006
144661022,8951217,35941049_180526,2026-05-19T11:45:00+00:00,2026-05-19T12:28:59+00:00,2026-05-19,23400,15,6,ת. רכבת אוניברסיטה/איסוף-תל אביב יפו<->מסוף עתידים-תל אביב יפו-2#,22006,2,#,מטרופולין,3,22006
144662907,8951216,35899116_180526,2026-05-19T11:50:00+00:00,2026-05-19T12:33:28+00:00,2026-05-19,23399,15,6,מסוף עתידים-תל אביב יפו<->ת. רכבת אוניברסיטה/הורדה-תל אביב יפו-1#,22006,1,#,מטרופולין,3,22006
144695143,8947447,35899277_180526,2026-05-19T12:20:00+00:00,2026-05-19T13:08:23+00:00,2026-05-19,2265,15,6א,מסוף עתידים-תל אביב יפו<->ת. רכבת אוניברסיטה/הורדה-תל אביב יפו-11,22006,1,1,מטרופולין,3,22006
144660992,8951216,585013033_180526,2026-05-19T12:50:00+00:00,2026-05-19T13:33:28+00:00,2026-05-19,23399,15,6,מסוף עתידים-תל אביב יפו<->ת. רכבת אוניברסיטה/הורדה-תל אביב יפו-1#,22006,1,#,מטרופולין,3,22006
144664013,8951273,35899521_180526,2026-05-19T13:05:00+00:00,2026-05-19T13:53:59+00:00,2026-05-19,24047,15,6א,ת. רכבת אוניברסיטה/איסוף-תל אביב יפו<->מסוף עתידים-תל אביב יפו-21,22006,2,1,מטרופולין,3,22006
144661026,8951217,585013063_180526,2026-05-19T13:35:00+00:00,2026-05-19T14:18:59+00:00,2026-05-19,23400,15,6,ת. רכבת אוניברסיטה/איסוף-תל אביב יפו<->מסוף עתידים-תל אביב יפו-2#,22006,2,#,מטרופולין,3,22006
144667840,8951273,35899525_180526,2026-05-19T14:05:00+00:00,2026-05-19T14:53:59+00:00,2026-05-19,24047,15,6א,ת. רכבת אוניברסיטה/איסוף-תל אביב יפו<->מסוף עתידים-תל אביב יפו-21,22006,2,1,מטרופולין,3,22006
144653692,8951217,35941050_180526,2026-05-19T14:25:00+00:00,2026-05-19T15:08:59+00:00,2026-05-19,23400,15,6,ת. רכבת אוניברסיטה/איסוף-תל אביב יפו<->מסוף עתידים-תל אביב יפו-2#,22006,2,#,מטרופולין,3,22006
144703943,8951217,35941046_180526,2026-05-19T14:45:00+00:00,2026-05-19T15:28:59+00:00,2026-05-19,23400,15,6,ת. רכבת אוניברסיטה/איסוף-תל אביב יפו<->מסוף עתידים-תל אביב יפו-2#,22006,2,#,מטרופולין,3,22006
144703941,8951216,585013035_180526,2026-05-19T14:50:00+00:00,2026-05-19T15:33:28+00:00,2026-05-19,23399,15,6,מסוף עתידים-תל אביב יפו<->ת. רכבת אוניברסיטה/הורדה-תל אביב יפו-1#,22006,1,#,מטרופולין,3,22006
144721181,8947447,35899281_180526,2026-05-19T15:20:00+00:00,2026-05-19T16:08:23+00:00,2026-05-19,2265,15,6א,מסוף עתידים-תל אביב יפו<->ת. רכבת אוניברסיטה/הורדה-תל אביב יפו-11,22006,1,1,מטרופולין,3,22006
144655667,8951216,35899139_180526,2026-05-19T15:40:00+00:00,2026-05-19T16:23:28+00:00,2026-05-19,23399,15,6,מסוף עתידים-תל אביב יפו<->ת. רכבת אוניברסיטה/הורדה-תל אביב יפו-1#,22006,1,#,מטרופולין,3,22006
144655744,8951217,35941031_180526,2026-05-19T15:45:00+00:00,2026-05-19T16:28:59+00:00,2026-05-19,23400,15,6,ת. רכבת אוניברסיטה/איסוף-תל אביב יפו<->מסוף עתידים-תל אביב יפו-2#,22006,2,#,מטרופולין,3,22006
144657500,8951217,35941033_180526,2026-05-19T16:25:00+00:00,2026-05-19T17:08:59+00:00,2026-05-19,23400,15,6,ת. רכבת אוניברסיטה/איסוף-תל אביב יפו<->מסוף עתידים-תל אביב יפו-2#,22006,2,#,מטרופולין,3,22006
144703939,8951216,35899130_180526,2026-05-19T16:40:00+00:00,2026-05-19T17:23:28+00:00,2026-05-19,23399,15,6,מסוף עתידים-תל אביב יפו<->ת. רכבת אוניברסיטה/הורדה-תל אביב יפו-1#,22006,1,#,מטרופולין,3,22006
144717476,8947447,35899282_180526,2026-05-19T17:20:00+00:00,2026-05-19T18:08:23+00:00,2026-05-19,2265,15,6א,מסוף עתידים-תל אביב יפו<->ת. רכבת אוניברסיטה/הורדה-תל אביב יפו-11,22006,1,1,מטרופולין,3,22006
144661021,8951217,35941037_180526,2026-05-19T17:25:00+00:00,2026-05-19T18:08:59+00:00,2026-05-19,23400,15,6,ת. רכבת אוניברסיטה/איסוף-תל אביב יפו<->מסוף עתידים-תל אביב יפו-2#,22006,2,#,מטרופולין,3,22006
144655101,8951273,35899522_180526,2026-05-19T18:15:00+00:00,2026-05-19T19:03:59+00:00,2026-05-19,24047,15,6א,ת. רכבת אוניברסיטה/איסוף-תל אביב יפו<->מסוף עתידים-תל אביב יפו-21,22006,2,1,מטרופולין,3,22006
144655721,8951216,35899127_180526,2026-05-19T18:40:00+00:00,2026-05-19T19:23:28+00:00,2026-05-19,23399,15,6,מסוף עתידים-תל אביב יפו<->ת. רכבת אוניברסיטה/הורדה-תל אביב יפו-1#,22006,1,#,מטרופולין,3,22006
144721045,8947447,35899274_180526,2026-05-19T19:10:00+00:00,2026-05-19T19:58:23+00:00,2026-05-19,2265,15,6א,מסוף עתידים-תל אביב יפו<->ת. רכבת אוניברסיטה/הורדה-תל אביב יפו-11,22006,1,1,מטרופולין,3,22006
144667839,8951273,35899518_180526,2026-05-19T19:15:00+00:00,2026-05-19T20:03:59+00:00,2026-05-19,24047,15,6א,ת. רכבת אוניברסיטה/איסוף-תל אביב יפו<->מסוף עתידים-תל אביב יפו-21,22006,2,1,מטרופולין,3,22006
144655676,8951217,35941038_180526,2026-05-19T19:45:00+00:00,2026-05-19T20:28:59+00:00,2026-05-19,23400,15,6,ת. רכבת אוניברסיטה/איסוף-תל אביב יפו<->מסוף עתידים-תל אביב יפו-2#,22006,2,#,מטרופולין,3,22006
144802151,8957625,35899113_190526,2026-05-20T02:00:00+00:00,2026-05-20T02:43:28+00:00,2026-05-20,23399,15,6,מסוף עתידים-תל אביב יפו<->ת. רכבת אוניברסיטה/הורדה-תל אביב יפו-1#,22006,1,#,מטרופולין,3,22006
144804537,8957626,35941035_190526,2026-05-20T02:15:00+00:00,2026-05-20T02:58:59+00:00,2026-05-20,23400,15,6,ת. רכבת אוניברסיטה/איסוף-תל אביב יפו<->מסוף עתידים-תל אביב יפו-2#,22006,2,#,מטרופולין,3,22006
144806237,8957625,35899137_190526,2026-05-20T02:30:00+00:00,2026-05-20T03:13:28+00:00,2026-05-20,23399,15,6,מסוף עתידים-תל אביב יפו<->ת. רכבת אוניברסיטה/הורדה-תל אביב יפו-1#,22006,1,#,מטרופולין,3,22006
144804772,8957626,35941044_190526,2026-05-20T02:45:00+00:00,2026-05-20T03:28:59+00:00,2026-05-20,23400,15,6,ת. רכבת אוניברסיטה/איסוף-תל אביב יפו<->מסוף עתידים-תל אביב יפו-2#,22006,2,#,מטרופולין,3,22006
144806236,8957625,35899128_190526,2026-05-20T02:50:00+00:00,2026-05-20T03:33:28+00:00,2026-05-20,23399,15,6,מסוף עתידים-תל אביב יפו<->ת. רכבת אוניברסיטה/הורדה-תל אביב יפו-1#,22006,1,#,מטרופולין,3,22006
144806218,8957681,35899519_190526,2026-05-20T03:05:00+00:00,2026-05-20T03:53:59+00:00,2026-05-20,24047,15,6א,ת. רכבת אוניברסיטה/איסוף-תל אביב יפו<->מסוף עתידים-תל אביב יפו-21,22006,2,1,מטרופולין,3,22006
144741218,8953867,35899279_190526,2026-05-20T03:10:00+00:00,2026-05-20T03:58:23+00:00,2026-05-20,2265,15,6א,מסוף עתידים-תל אביב יפו<->ת. רכבת אוניברסיטה/הורדה-תל אביב יפו-11,22006,1,1,מטרופולין,3,22006
144848759,8957626,35941048_190526,2026-05-20T03:25:00+00:00,2026-05-20T04:08:59+00:00,2026-05-20,23400,15,6,ת. רכבת אוניברסיטה/איסוף-תל אביב יפו<->מסוף עתידים-תל אביב יפו-2#,22006,2,#,מטרופולין,3,22006
144804469,8957625,35899123_190526,2026-05-20T03:30:00+00:00,2026-05-20T04:13:28+00:00,2026-05-20,23399,15,6,מסוף עתידים-תל אביב יפו<->ת. רכבת אוניברסיטה/הורדה-תל אביב יפו-1#,22006,1,#,מטרופולין,3,22006
144848760,8957626,35941053_190526,2026-05-20T03:45:00+00:00,2026-05-20T04:28:59+00:00,2026-05-20,23400,15,6,ת. רכבת אוניברסיטה/איסוף-תל אביב יפו<->מסוף עתידים-תל אביב יפו-2#,22006,2,#,מטרופולין,3,22006
144800579,8957625,35899131_190526,2026-05-20T03:50:00+00:00,2026-05-20T04:33:28+00:00,2026-05-20,23399,15,6,מסוף עתידים-תל אביב יפו<->ת. רכבת אוניברסיטה/הורדה-תל אביב יפו-1#,22006,1,#,מטרופולין,3,22006
